split,folder,image,folder_frames_in_source
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000407.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000412.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000417.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000422.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000427.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000431.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000436.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000441.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000446.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000451.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000456.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000461.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000466.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000471.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000476.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000481.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000485.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000490.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000495.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000500.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000505.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000510.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000515.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000520.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000525.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000530.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000535.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000539.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000544.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000549.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000554.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000559.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000564.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000569.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000574.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000579.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000584.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000589.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000594.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000598.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000603.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000608.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000613.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000618.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000623.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000628.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000633.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000638.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000643.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000648.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000652.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000657.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000662.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000667.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000672.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000677.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000682.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000687.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000692.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000697.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000702.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000706.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000711.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000716.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000721.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000726.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000731.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000736.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000741.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000746.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000751.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000756.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000760.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000765.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000770.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000775.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000780.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000785.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000790.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000795.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000800.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000805.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000810.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000815.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000819.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000824.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000829.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000834.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000839.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000844.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000849.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000854.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000859.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000864.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000869.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000873.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000878.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000883.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000888.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000893.png,831
train,大溪_ch055_20250702105801-垃圾包_processed,frame_000898.png,831
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000560.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000565.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000570.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000575.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000580.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000585.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000590.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000595.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000600.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000605.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000610.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000615.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000620.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000625.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000630.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000635.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000640.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000644.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000649.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000654.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000659.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000664.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000669.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000674.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000679.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000684.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000689.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000694.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000699.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000704.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000709.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000714.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000719.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000724.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000729.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000734.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000739.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000744.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000749.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000754.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000759.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000764.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000769.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000774.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000779.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000784.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000789.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000794.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000799.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000804.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000809.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000814.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000818.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000823.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000828.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000833.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000838.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000843.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000848.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000853.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000858.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000863.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000868.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000873.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000878.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000883.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000888.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000893.png,339
train,大溪_ch055_20250717213700-一般廢棄物(行為)_processed,frame_000898.png,339
train,大溪_ch055_20250726104638-杯子_processed,frame_000099.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000104.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000109.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000114.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000119.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000124.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000129.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000134.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000140.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000145.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000150.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000155.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000160.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000165.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000170.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000175.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000180.png,148
train,大溪_ch055_20250726104638-杯子_processed,frame_000185.png,148
